SMILES,pIC50
ClC1=CC2=C(C=C(S(=O)(=O)NCCCCN3CCN(CC3)C4=NOC5=C4C=CC=C5)C=C2)C=C1,7.29243
C=1(C(N2CCN(CC2)CCCCC=3C=4C(=CC=C(C#N)C4)NC3)=CC=C5C1C=CO5)C(=O)N,6.66
N1(C(N(CCC2CCN(CC2)CC3OC4=CC=CC=C4OC3)CC1)=O)C5=C(C=C(C=C5OC)OC)OC,6.49
C1N(CCN(CCC[C@H]2ON=C(C2)C=3C=CC(=C(C3)OC)OC)C1)C(C4=CC=C(F)C=C4)C=5C=CC(F)=CC5,7.1
C1N(CCN(CCC[C@@H]2ON=C(C2)C=3C=CC(=C(C3)OC)OC)C1)C(C4=CC=C(F)C=C4)C=5C=CC(F)=CC5,6.4
C=1C=C([C@H](CNCCSCCCNCCC2=C(C(=CC=C2)Cl)Cl)O)C=3SC(=NC3C1O)O,6.4
N1(CCN(CC1)C[C@H]2CC[C@@H](CC2)CNC(OC(C)(C)C)=O)C3=C(C(=CC=C3)Cl)Cl,6.83
C1=2C=3C(=CC=CC3C(=O)NCCCCN4CCN(CC4)C=5C(=C(Cl)C=CC5)Cl)CC1=CC=C(C2)N,7.1
C=1(Cl)C(O)=CC2=C(C1)CCN([C@@H]3[C@@H]2C4=C(CC3)C=CC(=C4)CN5CCN(CC5)C=6C=CC=CN6)C,8.89
C1N([C@@H](CC1)CCCCN2CCN(C3=CC=CC(=C3)Cl)CC2)C(=O)CC4C5CCC(C5)C4,5.81
C1=CC(=CC=2ON=C(C21)C3CCN(CC4CC5=C(C(C4)=O)C(=C(O5)C(=O)OCC)C)CC3)F,6.67
N1(C=C(CCCCN2CCN(CC2)C=3C=CC(=CC3)F)C=4C1=CC=CC4)C5=CC=C(C=C5)F,5.52
C12=C(N=C3N1C=C(C(NCCN4CCN(CC4)C5=CC=CC(=C5)Cl)=N3)Br)N(C)C(N(C2=O)C)=O,6.78
[C@H]1([C@@H]([C@H](O)[C@H]([C@H](O1)CO)O)O)OC=2C=CC(CC3C4=CC(O)=C(C=C4CCN3)O)=CC2,5.62
S1(N(C(C2C1C3C4C(C2C=C3)C4)=O)CCCCN5CCN(C=6N=C(Cl)C=NC6)CC5)(=O)=O,5.99
C1(=CC2=NC(=CN2C=C1)C3=CC=C(OCCCN4CCN(CC4)C5=CC=CC=C5OC)C=C3)C,7.11
C1C2=C([C@H]3OCCN([C@@H]3C1)CCC)C=C(C(=O)NCC4=CC=C(C=C4)OC)C=C2,5.47
C1[C@]2(C3=CC=C(C=C3)C(F)(F)F)[C@H](CN1CCCSC=4N(C)C(C5=C(N=C(S5)C)C)=NN4)C2,6.6
C1[C@]2(C3=CC=C(C=C3)C(F)(F)F)[C@H](CN1CCCSC=4N(C)C(C5=C(N=C(S5)C)C)=NN4)C2,9.19
IC1=C(C(=O)NN2C=3C(C(N4CCN(CC4)C)=NC5=C2C=CC(Cl)=C5)=CC(Cl)=CC3)C=CC=C1,7.4437
ClC1=C(N2CCN(CC2)C[C@@H](O)CCNC(=O)C=3NC4=C(C3)C=CC=C4)C=CC=C1Cl,6.10237
ClC1=C(N2CCN(CC2)C[C@H](O)CCNC(=O)C=3NC4=C(C3)C=CC=C4)C=CC=C1Cl,6.52288
C1(C(N[C@@H]2CN(CC3=CC=CC=C3)CC2)=O)=C(C=C(C(=C1)Cl)NC(=O)C4CCC4)OC,6.77
C1(C(N[C@H]2CN(CC3=CC=CC=C3)CC2)=O)=C(C=C(C(=C1)Cl)NC(=O)C4CCC4)OC,6.62
[C@@H]1(NC(=O)C2=CC3=C(C=CC=C3)C=C2)CC[C@@H](CCN[C@@H]4CC5=C(CC4)N=C(S5)N)CC1,6.17
S1C=2C[C@@H](NCCC3CCC(NC(=O)C4=CC=5C(C=C4)=CC=CC5)CC3)CCC2N=C1N,6.17393
C=1C=C(OC(C)C)C(C2CCN([C@@H]3CC[C@H](CC3)NS(C4=CC(=C(C=C4)F)F)(=O)=O)CC2)=CC1,7.1
C=1C=C(OC(C)C)C(C2CCN([C@@H]3CC[C@@H](CC3)NS(C4=CC(=C(C=C4)F)F)(=O)=O)CC2)=CC1,7.1
S(=O)(=O)(NC1CCC(N2CCC(CC2)C=3C(OC(C)C)=CC=CC3)CC1)C4=CC(F)=C(F)C=C4,7.10237
C=1C2=C(C=CC1OCCCCN3CCC(CC3)C=4C=5C(ON4)=CC(=CC5)F)C(=CC(O2)=O)C6=CC=C(C=C6)F,6.2
C1(N(C(=O)CC1(C=2C=CC=CC2)C=3C=CC=CC3)CCCCN4CCN(C5=NSC=6C5=CC=CC6)CC4)=O,6.64
FC1=CC=C(C(CCCN2CCN(CC2)C(OCCC3=CC=C(F)C=C3)=O)C4=CC=C(F)C=C4)C=C1,5.5817
S1N=C(N2CCN(CCC3=CC=4C(NC(=O)C(C)C)CCC4C=C3)CC2)C5=C1C=CC=C5,7.17393
ClC1=CC=2N=C(N3CCN(CC3)C)C4=C(N(S(=O)(=O)C=5C(=CC=CC5)C)C2C=C1)C=CC=C4,7.20066
C1(=C(C2=CC=CC=C2C(=C1)Br)OC)C(=O)NCCN3CC=4C=C(OC)C(=CC4CC3)OC,6.62
N1(C=C(C2CCN(CC2)CCC3C(N(C)CC3)=O)C4=C1C=CC(C=5N=CN(N5)C)=C4)C=6C=CC(=CC6)F,6.27
FC(F)(F)C1=CC(N2CCN(CC2)CCC=3C=C4N=C(O)C(O)=NC4=CC3)=CC=C1,7.55006
C=1(OC)C=C2C([C@H]3N(CC2)CC=4C(=CC(OC)=CC4C3)OC)=C(OC)C1OCC5=CC=CC=C5,5.07
IC=1C(CN2C(=O)C3(N(C2)C4=CC=CC=C4)CCN(CC3)CCCC(=O)C=5C=CC(F)=CC5)=CC=CC1,10.2007
C1(N(CCN1C)CCN2CCN([C@H]3C=4C(=CC=C(C4)F)[C@@H](C3)C5=CC=C(C=C5)F)CC2)=O,7.42
C1(N(CCN1C)CCN2CCN([C@@H]3C=4C(=CC=C(C4)F)[C@H](C3)C5=CC=C(C=C5)F)CC2)=O,5.07
O1[C@@H](C2C(C1)=CC(C=C2)C(=O)N)CCN3[C@H](CN(CC3)C=4C5=C(C=CC4)C=C(C=C5)C#N)C,6.46092
C=1C(=CC=C2C1C[C@@H](CC2)N(CCC)CCN3CCN(CC3)C4=CC=CC=C4)OS(C5=CC=C(C=C5)OC)(=O)=O,5.97
C=1C=C([C@H](CNCCSCCCNCCC2=C(C=CC=C2)Cl)O)C=3SC(=NC3C1O)O,5.8
C1=CC2=C(CCN(CC3=CC=NN3)CC2)C=C1NS(C=4SC(=CC4)C=5C=CC=CN5)(=O)=O,6.1
N1(C=2N=CC=CC2)CCN(CC1)[C@H]3C[C@@H]4CC[C@@H](NC(=O)C=5C=CC=CC5)C[C@H]4CC3,5.24
N1(C=2N=CC=CC2)CCN(CC1)[C@@H]3C[C@@H]4CC[C@H](NC(=O)C=5C=CC=CC5)C[C@H]4CC3,6.62
N1(C=2N=CC=CC2)CCN(CC1)[C@@H]3C[C@@H]4CC[C@H](NC(=O)C=5C=CC=CC5)C[C@H]4CC3,5.96
N1(C=2N=CC=CC2)CCN(CC1)[C@@H]3C[C@@H]4CC[C@@H](NC(=O)C=5C=CC=CC5)C[C@H]4CC3,7.98
N1(C=2N=CC=CC2)CCN(CC1)[C@@H]3C[C@@H]4CC[C@@H](NC(=O)C=5C=CC=CC5)C[C@H]4CC3,7.14
N1(C=2N=CC=CC2)CCN(CC1)[C@H]3C[C@@H]4CC[C@H](NC(=O)C=5C=CC=CC5)C[C@H]4CC3,5.15
C=1(C(NCCCCN2CCN(C(C3=CC=CC=C3)C4=CC=CC=C4)CCC2)=O)SC5=C(C1)C=CC=C5,6.2
S1(=O)C2=C(N(C(=O)C3=C1C=CC=C3)C)C=C(C=C2)C(=O)NC4=CC=C(OC)C=C4,6.45223
C(N(C1CCCCC1)C)(C2=CC(CN3CCN(CC3)C4=C(OC(C)C)C=CC=C4)=CC=C2)=O,8.27
C=1C=CC(=C2C=CC=CC12)S(C=3C=4C=C(C=CC4NN3)N5C[C@@H](CC5)N)(=O)=O,5.54
C1C2(C3=CC=C(C(=C3)C(F)(F)F)OC)C(CN1CCCSC4=NN=C(C5=C(N=CO5)C)N4C)C2,6.8
ClC1=CC=2N=C(N3CCN(CC3)C)C4=C(N(NC(=O)C=5C=CC(OC)=CC5)C2C=C1)C=CC=C4,5.52288
C=1C(C=2OC(=CN2)C)=CC3=C(CCN(CC3)CCCSC4=NN=C(N4C)C5=C6C=CC(=NC6=CC=C5)C)C1,6.1
S1(N(C2=CC=CC3=C2C1=CC=C3)CCCN4CC=C(C=5C6=C(C=CC(=C6)O)NC5)CC4)(=O)=O,8
C=1(N(N=C(C)C1)C)C2=NC3=C(C=C4CCN(CCC4=C3)CCCSC=5N(C(=NN5)C=6OC=NC6C)C)O2,6.4
C12=C3C4=C(C[C@H]1N(CCC2=CC=C3)CCC)C=CC=C4OC(=O)CCCCCCCCCCCCCCCCCCCCC,6.74
C=1C=C([C@@H](O)CNCCC2=CC=CC(=C2)CNCC3=CC=CC=C3Cl)C=4SC(=NC4C1O)O,6.6
C=1(C=CC=C2C1C=CC(=N2)C)C=3N(C)C(=NN3)SCCCCN4CCC5=C(C6=C(C=C5CC4)N=C(O6)CC)Br,6.4
ClC1=CC=2N=C(N3CCN(CC3)C)C4=C(N(NC(=O)C5=CC(OC)=C(OC)C(OC)=C5)C2C=C1)C=CC=C4,5.25485
C1(=CNC2=C1C=CC=C2C#N)C3=CCN(CC3)CCC4C5=C(C=C(C(=O)N)C=C5)CCO4,7.82
C1(=CC2=NC(=CN2C=C1)C3=CC=C(C=C3)OCCCCN4CCN(CC4)C5=CC=CC=C5OC)C,7.28
C1(=NC(O)=CN1C[C@H]2CN(C)[C@H]3[C@@H](C=4C5=C(NC=C5C3)C=C(C4)C(C)(C)C)C2)O,5.12
ClC1=CC=2N=C(N3CCN(CC3)C(C)C)C4=C(N(NC(=O)C5=C(Cl)C=CC=C5)C2C=C1)C=CC=C4,6.00087
C=1(Cl)C(O)=CC2=C(CCN(C)[C@@H]3[C@@H]2C4=C(CC3)C=CC(=C4)CN5CCCCC5)C1,7.59
C=1C=C2C(N=C(C=3C(N2NC(C4=CC5=C(C=C4)OCO5)=O)=CC=C(C3)Cl)N6CCN(CC6)C)=CC1,5.9
O=C(NCCCCN([C@@H]1CCC(=CC1)C#C)CCC)C=2C=CC(=CC2)C3=CC=CC=C3,9.22185
C1(=CC=C(C2=CC=CC=C2)C=C1)C(NCCCCN(C3CC=C(CC3)C#C)CCC)=O,7.4
O=C(NCCCCN([C@H]1CCC(=CC1)C#C)CCC)C=2C=CC(=CC2)C3=CC=CC=C3,8.92082
C=1C=C2C(N=C(N3CCN(CC3)C)C=4C(N2NC(C5=CC(=CC=C5)C#N)=O)=CC=C(C4)Cl)=CC1,5.93
C(N1CCN(CC1)CCCC(C2=CC=C(C=C2)F)C=3C=CC(=CC3)F)(=O)NCCC4=CC=C(C=C4)OCC,5.54
N1(C=2C(=CC=C(C2)Cl)C(=C1)CCN(CCN3C(N(C(C)C)CC3)=O)C)C=4C=CC(=CC4)F,6.72
C1(=CC(=O)C=2C(O1)=CC=C(OCCCCCCN3CC=C(CC3)C4=CC=C(C=C4)Cl)C2)C=5C=CC=CC5,5.89
N1(CCC(CC1)C=2C=3C(ON2)=CC(=CC3)F)CC(COC4=CC5=C(C=C4)C(=CC(O5)=O)C6=CC=CC=C6)O,6.01
N1(C(C2=CC(CN3CCN(CC3)C4=C(OC(C)C)C=CC=C4)=CC=C2)=O)C(=O)CCCC1,7.41
C=1C(=C(C=CC1)N2CCN(C3CCC(CC3)NC(NC=4C=CC=CC4OC)=O)CC2)OC(C)C,6.41
N1(CCC(CC1)OC2=CC=3NC(CCC3C=C2)=O)CCOC4=CC(=C(C=C4)F)NS(C)(=O)=O,8.05
FC(F)(F)C1=NC(=NC(N2CCN(CC2)C/C=C(/CN3C=4C(CCC3=O)=CC=CC4)\C)=C1)C(C)(C)C,6.17457
ClC1=C(N2CCN(CC2)CCCCN(CC3=CC4=C(C=5C(C4)=CC=CC5)C=C3)CCC)C=CC=C1Cl,6.57025
C=1C=C([C@H](CNCCSCCCNCCC2=CC=C(C=C2)CC)O)C=3SC(=NC3C1O)O,5.6
O=C1N(CN(C12CCN(CC2)CCCCOC=3C=C4NC(=O)CCC4=CC3)C5=CC=CC=C5)C,6.21396
N1(C(N(CCC2CCN(CC2)CC3OC4=CC=CC=C4OC3)CC1)=O)C5=C(C(C)C)C=CC=C5C(C)C,6.32
BrC1=CC=C([C@H](NC(=O)C2=CC=3N(CC)C(=O)C4=C(S(=O)C3C=C2)C=CC=C4)C)C=C1,6.6517
C1(C(NC(C2=CC=C(C=C2)Br)C)=O)=CC=3N(C(C=4C(=CC=CC4)S(C3C=C1)=O)=O)CC,6.65
C=1C=C([C@@H](O)CNCCC2=CC=CC(=C2)CN(CC3=CC=CC=C3OC)C)C=4SC(=NC4C1O)O,6
NC(=O)C=1C=CC=2[C@H](CCN3CCC(=CC3)C4=CNC5=C4C=CC=C5F)OCCC2C1,8.15
NC(=O)C=1C=CC=2[C@@H](CCN3CCC(=CC3)C4=CNC5=C4C=CC=C5F)OCCC2C1,7.32
S(OC1=CC=C(CNC(=O)CCCCCN2CCN(CC2)C=3C(OC)=CC=CC3)C=C1)(=O)(=O)C,7.04096
C1=CC2=C(C=C1)CC3=C(N4CCN(CC42)CCCCNC(/C=C/C=5C=CC=CC5)=O)C=CC=C3,6.37
C1CN([C@@H]2CC[C@@H](CC2)NS(C3=C(C=CC(=C3)Cl)F)(=O)=O)CCN1C=4C=CC=CC4OC(C)C,6.45
ClC1=CC(S(=O)(=O)NC2CCC(N3CCN(CC3)C=4C(OC(C)C)=CC=CC4)CC2)=C(F)C=C1,6.44855
C1(N(C2=CC=C(C=C2S1)CCCCN3CCOCC3)CCN4CCC(C(C=5C=CC(=CC5)F)=O)CC4)=O,7
FC=1C=C2ON=C(C3CCN(CC3)CCCCOC4=CC=5OC(=O)C=C(C5C=C4)C6=CC(OC)=CC=C6)C2=CC1,6.10414
C=1(C(=C2C=CC=CC2=C(C1)Br)OC)C(=O)NCCN3CCN(CC3)C4=CC=C(C=C4)OC,5.24
FC=1C=CC(C(=O)CCCN2CCC3(N(CN(C3=O)CC4=CC=C(C=C4)C)C5=CC=CC=C5)CC2)=CC1,10.1739
N1=C(C=2C=CC(=CC2N1)F)C3=CCN(CC3)CCC4C5=C(C=C(C(=O)N)C=C5)CCO4,7.48
C([C@H]1COC=2C3=C(C=CC2O1)NC(=O)C3)NCCC4CC=5NC=6C(C5CC4)=CC(=CC6)F,7.44
N1(C=C(C=2C=CC(=CC2)F)C=3C1=CC=C(Cl)C3)C4CCN(CC4)CCN5C(NCC5)=O,6.39
ClC=1C=C(N2CCN(CCCN3C(=O)C4(NC3=O)CCCC=5C4=CC=CC5)CC2)C=CC1,5.74473
FC1=CC=C(C=C1)[C@@H]2C[C@@H](N3CCN(CCN4CCNC4=O)CC3)C5=CC(F)=CC=C25,7.34
FC1=CC=C(C=C1)[C@H]2C[C@H](N3CCN(CCN4CCNC4=O)CC3)C5=CC(F)=CC=C25,5.35
C12=C3C(C[C@@H]4[C@@H](C3=CC=C1C(C)(C)C)C[C@@H](C(NC5=NC=CS5)=O)CN4C)=CN2,5.9
C1=CC=C2C(=C1C=3N(C(SCCCN4CCC=5C(CC4)=CC6=C(C5)ON=C6C)=NN3)C)C=CC(=N2)C,6.2
N1(C(=C(C=2C=CC(=CC2)F)C=3C1=CC=C(C)C3)C)C4CCN(CC4)CCN5C(NCC5)=O,5.16
N1(C(=C(C2CCN(CC2)CCN3C(NCC3)=O)C=4C1=CC=CC4)C)C5=CC=C(C=C5)F,6.42
S1C=2C[C@H](N(CCN3CCN(CC3)C(=O)C=4C=C5C(NC=C5)=CC4)CCC)CCC2N=C1N,5.58071
C=1(C(N2CCN(CC2)CCN(C3CC=4SC(=NC4CC3)N)CCC)=O)C=CC5=C(C1)C=CN5,5.91
S1C=2C[C@@H](N(CCN3CCN(CC3)C(=O)C=4C=C5C(NC=C5)=CC4)CCC)CCC2N=C1N,7.15058
C=1(C(N2CCN(CC2)CCN([C@@H]3CC=4SC(=NC4CC3)N)CCC)=O)C=CC5=C(C1)C=CN5,5.99
N1(CCN(CC1)C=2C=CC=CC2OC)CCCCN3C=C(COC4=CC=CC5=C4C6=CC=CC=7CCN(CCC)[C@H](C5)C67)N=N3,6.21
N1(CCN(CC1)C=2C=CC=CC2OC)CCCCN3C=C(COC4=CC=CC5=C4C6=CC=CC=7CCN(CCC)C(C5)C67)N=N3,6.18
N1(CCN(CC1)C=2C=CC=CC2OC)CCCCN3C=C(COC4=CC=CC5=C4C6=CC=CC=7CCN(CCC)[C@@H](C5)C67)N=N3,6.53
C1CCCN(C1)CCCOC=2C=CC(=CC2)C(OCCN3CCN(CC3)CCCN4C5=C(SC6=C4C=CC=C6)C=CC(=C5)C(F)(F)F)=O,7.33
C1=2[C@@H]3[C@H](N(C)C[C@@H](C3)CNC(=O)C=4C=CC=CC4)CC=5C1=C(NC5)C=C(C2)C(C)(C)C,5.29
C=1C=C2C(N=C(N3CCN(CC3)C)C=4C(N2NC(C5=CC(=CC(=C5)Cl)Cl)=O)=CC=CC4)=CC1Cl,6.22
N(C1=CC(=CC=N1)C2=CC=CC=C2)CCCCN3CCN(CC3)C4=CC(=CC=C4)C(F)(F)F,9.12
N1(C=C(CN(CCCCN2C(NCC2)=O)C)C=3C1=CC=C(Cl)C3)C4=CC=C(C=C4)F,7.7
N1(C(NC=2C(C1=O)=CC=CC2)=O)CCN3CCN(C4C5=C(C=C(C=C5)Cl)C(C4)C6=CC=C(C=C6)F)CC3,7.03
C(C=1C=C(/C=C/C(=O)NCCCCN2CCN(CC2)C3=C(OC)C=CC=C3)C=CC1)(F)(F)F,7.3
FC1=CC=C(CN2C(=O)C3(N(C2)C4=CC=CC=C4)CCN(CC3)CCCC(=O)C=5C=CC(F)=CC5)C=C1,10.1612
C1CN([C@H]2CC[C@@H](CC2)NS(C3=C(C=CC=C3)F)(=O)=O)CCN1C=4C=CC=CC4OC(C)C,7.51
C1CN([C@H]2CC[C@H](CC2)NS(C3=C(C=CC=C3)F)(=O)=O)CCN1C=4C=CC=CC4OC(C)C,6.83
S(N(CC=1N(C(CN2CCN(CC2)C3=C(OC(C)C)C=CC=C3)=CC1)C)C)(=O)(=O)CCCC,7
N12C(N3CCN(CC3)CC4=CC=CC=C4)=CC=CC1=C(CN5CCN(CC5)C=6C=CC(=CC6)Cl)C=N2,6.4
C=1C=C([C@@H](O)CNCCC2=CC=C(C=C2)CNCCC3=C(C=CC=C3Cl)Cl)C=4SC(=NC4C1O)O,6
S(=O)(=O)(NC1CCC(N2CCN(CC2)C=3C(OCC4CC4)=CC=CC3)CC1)C5=CC(OC)=C(OC)C=C5,6.91009
C1CN([C@@H]2CC[C@H](NS(C3=CC(=C(C=C3)OC)OC)(=O)=O)CC2)CCN1C=4C=CC=CC4OCC5CC5,6.91
C1C=2C=CC(C(=O)NC3=CC=C(C=C3)OC)=CC2[C@H]4OCCN([C@@H]4C1)CCC,5
O(C=1C(N2CCN(CC2)CCCCNC(=O)C=3C=CC(=CC3)C#CC4=CC=CC=C4)=CC=CC1)C,6.72125
N1(C2=C(OC)C=CC=C2)CCN(CC1)CCCCNC(/C=C/C3=CC(I)=CC=C3)=O,6.79
BrC=1NC=2C3=C([C@@H]4[C@H](N(C[C@@H](C4)C(=O)N5CCN(CC5)C6=CC7=NON=C7C=C6)C)CC31)C=CC2,6.90001
ClC=1C=C(C2(O)C[C@H]3N([C@@H](C2)CC3)CC=4C=5C(NC4)=CC=CC5)C=CC1Cl,7.45223
[C@@H]12N([C@@H](CC1)C[C@](O)(C3=CC(=C(C=C3)Cl)Cl)C2)CC4=CNC=5C4=CC=CC5,7.45
S(OC=1C=2CC[C@H](N(CCN3CCN(CC3)C4=CC=CC=C4)CCC)CC2C=CC1)(=O)(=O)C5=CC=C(OC)C=C5,6.30364
C=1(C=C2C(=CN(C3=CC=C(C=C3)F)C2=CC1)C4CCN(CC4)CCN5C(NCC5)=O)Cl,9.35
C=1(C=C2C(=CN(C3=CC=C(C=C3)F)C2=CC1)C4CCN(CC4)CCN5C(NCC5)=O)Cl,9.35
C=1C=C2C(=CC1Cl)N=C(N3CCN(CC3)C)C=4C(=CC=CC4)N2NC(=O)C5=C(C=CC=C5)OC6=CC=CC=C6,6.37
N1(C=2C(OC)=CC=CC2)CCN(CC1)CCCCNC(C=3N=CC4=C(C3)C=CC=C4)=O,7.12
N1(C2=C(OC)C=CC=C2)CCN(CC1)CCCCNC(C3=NC=C4C(=C3)C=CC=C4)=O,8.6
C=1(C(=C2C=CC=CC2=C(C1)Br)OC)C(=O)NCCN3CCN(CC3)C=4C=C(C)C=CC4,5.92
C1(=C2C(C=CC=C2)=NC=N1)N[C@@H]3CC[C@@H](CCN4CCN(CC4)C5=CC=CC=C5)CC3,8.49
N12[C@H]3[C@H](CN(CC3)CCCC(C4=C(N)C=CC=C4)=O)C=5C1=C(C=CC5)CCCC2,7.7
N12[C@@H]3[C@@H](CN(CC3)CCCC(C4=C(N)C=CC=C4)=O)C=5C1=C(C=CC5)CCCC2,7.96
C=1(C=2C(=CC=C(C2)F)NC1)C3=CCN(CC3)CCC4C5=C(C=C(C(=O)N)C=C5)CCO4,8.68
C=1(C=CC2=C(C1)CCO[C@H]2CCN3CCN(CC3)C4=CC=CC=5C4=CC=C(C5)C#N)C(=O)N,7.06
S(N(CC=1N(C(CN2CCN(CC2)C3=C(OC(C)C)C=CC=C3)=CC1)C)C)(=O)(=O)C(C)C,7.14
C1[C@@H](CC[C@@H](CCN2CCN(CC2)C3=CC(=CC(=C3)C(F)(F)F)C#N)C1)NC(C)=O,6.84
C1(=CC=C(C#CC2=CC=CC=C2)C=C1)C(NCCCCN3CCN(CC3)C4=C(C(=CC=C4)Cl)Cl)=O,6.57
N1(C(C[N@+]2([C@@H](CN(CC2)CC=3C=CC(=CC3)Cl)C)C)=O)C4=C(C=CC=C4)CC1,5.32
C=1(C2=C(C(F)=C(C=C2)F)NC1)C3=CCN(CC3)CCC4C5=C(C=C(C(=O)N)C=C5)CCO4,8.17
OC1=C2CC[C@H](N(CCCCN([C@H]3CCC=4C(C3)=CC=CC4O)CCC)CCC)CC2=CC=C1,7.1549
N1(C=2C(=CC=C(C2)Cl)C(=C1)C=3C=CC(=CC3)F)C4CCN(CC4)CCN5C(NCC5)=O,7.43
[C@H]12CC[C@H](CC(C1)C3=CC=C(C(F)(F)F)C=C3)N2CC=4N(C=5C(N4)=NC=CC5)C,6.45
C1=2C(CC3=C1C=CC=C3)=CC=CC2C(=O)NCC#CCN4CCN(CC4)C=5C(=C(Cl)C=CC5)Cl,6.05
C=1C=C([C@@H](O)CNCCC2=CC=C(C=C2)CNCCC3=CC=CC=C3)C=4SC(=NC4C1O)O,5.7
C=1C=C2C(N=C(C=3C(N2NC(C4=C(C(=C(C(=C4)F)F)F)F)=O)=CC=C(C3)Cl)N5CCN(CC5)C)=CC1,6.12
S1(N(C(C2C1C3C=CC2C3)=O)CCCCN4CCN(C=5C=C(C(F)(F)F)C=CC5)CC4)(=O)=O,7.07
C1=CC=C2C(=C1C=3N(C(SCCCN4CCC=5C(CC4)=CC6=C(C5)C(N(C6)C)=O)=NN3)C)C=CC(C)=N2,6
C1C2(C(CN1CCCSC=3N(C)C(C=4C=CC=C5C4C=CC(=N5)C)=NN3)C2)C6=CC=CC=C6,6.8
C12(N(CNC1=O)C3=CC=CC=C3)CCN(CC2)CCCCCCOC=4C=C5C(C=C(OC5=CC4)C6=CC=CC=C6)=O,6.74
S1(=O)C2=C(N(CC)C(=O)C3=C1C=CC=C3)C=C(C=C2)C(=O)NC(C4=CC=CC=C4)C,6.4521
ClC1=CC=2N=C(N3CCN(CC3)C)C4=C(N(NC(=O)C=5C=CC(Cl)=CC5)C2C=C1)C=CC=C4,5.03381
N1(C=2C(OC)=CC=CC2)CCN(CC1)CCC(N[C@H]3C=4C(=C(OC)C=CC4)CCC3)=O,6.06
N1(C=2C(OC)=CC=CC2)CCN(CC1)CCC(NC3C4=C(C(OC)=CC=C4)CCC3)=O,6.6
N1(C=2C(OC)=CC=CC2)CCN(CC1)CCC(N[C@@H]3C=4C(=C(OC)C=CC4)CCC3)=O,5.59
C12C=3C(=CC=CC3CCN1CCC)C=4C(OCC5=CN(N=N5)CCCN6CCN(CC6)C7=C(C=CC=C7)OC)=CC=CC4C2,5.92
C1=CC=C2N=C(C=CC2=C1C=3N(C)C(=NN3)SCCN4CCC5=C(C6=C(C=C5CC4)N=C(O6)CC)C)C,6
N12[C@H]3[C@H](CN(CC3)CCCC(C4=C(C=C(C=C4)F)N)=O)C=5C1=C(C=CC5)CCCC2,7.72
N12[C@@H]3[C@@H](CN(CC3)CCCC(C4=C(C=C(C=C4)F)N)=O)C=5C1=C(C=CC5)CCCC2,8.46
S1C=C(C=2C=CC(C(=O)NC/C=C/CN3CCN(CC3)C=4C(OCCF)=CC=CC4)=CC2)C=C1,7.15181
S1C=2CC(N(CCCCN3CCN(CC3)C(=O)C=4NC=5C(C4)=CC=CC5)CCC)CCC2N=C1N,6.27491
C1=C(C=C2N=C(N3CCN(CC3)C)C=4C(N(NC(CCC5CCCC5)=O)C2=C1)=CC=CC4)Cl,5.71
C=1(C(C(N2CCCCC2)=O)=O)N(C(CCN3CCN(CC3)C4=C(OC(C)C)C=CC=C4)=CC1)C,6.52
C1(=C(C=2C=CC=CC2C(=C1)Br)OC)C(NC[C@H]3N(C4CCCCC4)CCC3)=O,6.35
C1(=C(C=2C=CC=CC2C(=C1)Br)OC)C(NC[C@@H]3N(C4CCCCC4)CCC3)=O,7.24
C12=C([C@@H](C3=CC=C(C=C3)F)C[C@@H]1N4CCN(CC4)CCO)C=CC(C(F)(F)F)=C2,6.23
C=1C=CC(=C(C1Cl)Cl)N2CCN(CC2)CC(CCNC(=O)C=3C=CC(=CC3)C4=NC=CC=C4)O,7.8
C(=O)(N(C)C)N[C@H]1CC[C@@H](CC1)CCN2CCN(CC2)C3=C(C=C(C=C3)Cl)Cl,6.97
C12=C(C=CC(=C1)C(=O)NCCCCN3CCN(CC3)C=4C(=C(Cl)C=CC4)Cl)C5=C2C=CC=C5,6.58
N(CCCOC1=CC=CC2=C1C3=CC=CC=4CCN(C(C34)C2)CCC)(CCCN5CCN(CC5)C6=C(C=CC=C6)OC)S(C)(=O)=O,6.4
N1(C2=C(OC)C=CC=C2)CCN(CC1)CCCCNC(/C=C/C3=CC=C(C#N)C=C3)=O,8
C1(C=2N(C)C(=NN2)SCCCN3CCC=4C(CC3)=CC5=C(OC(=N5)CC)C4)=CC(=C(C=C1)F)F,6.3
C1(=CC2=NC(=CN2C=C1)C3=CC=C(C=C3)OCCCCN4CCN(CC4)C5=CC=CC(=C5Cl)Cl)C,6.95
N1(C(C2=C(C)N=CO2)=NN=C1SCCCN3CC4C(CC3)(C4)C5=CC=C(C=C5)C(F)(F)F)C,6.5
C=1C=C2CCN([C@H]3C2=C(C1)C=4C(=CC=CC4C3)OC(CCCC[C@@H]5CCSS5)=O)CCC,6.53
C=1C=C2CCN([C@H]3C2=C(C1)C=4C(=CC=CC4C3)OC(CCCCC5CCSS5)=O)CCC,6.76
C=1C=C2CCN([C@H]3C2=C(C1)C=4C(=CC=CC4C3)OC(CCCC[C@H]5CCSS5)=O)CCC,6.47
N1(C(OCC=2C1=CC=C(CCCCN3CCOCC3)C2)=O)CCN4CCC(C(C=5C=CC(=CC5)F)=O)CC4,7
